Contrat	Code_entite	Annee_de_souscription	Annee_bilan	Code_segment	IBNR_Sub_Segment	Type_Affaire	Devise	Commute	Paid	OS	Attri_ML	incurred	Devlopement
1087482	VR	1999	2005	2MA1	All	A	TRY	N	-0,7	0	Attri	1	84
1087482	VR	1999	2006	2MA1	All	A	TRY	N	1,95	0	Attri	1	96
1087482	VR	1999	2007	2MA1	All	A	TRY	N	0,09	0	Attri	1	108
1087482	VR	1999	2008	2MA1	All	A	TRY	N	-17,75	0	Attri	1	120
1087482	VR	1999	2009	2MA1	All	A	TRY	N	0,1	0	Attri	1	132
1087482	VR	1999	2010	2MA1	All	A	TRY	N	1,09	0	Attri	1	144
1087482	VR	1999	2013	2MA1	All	A	TRY	N	3,69	0	Attri	1	180
1087482	VR	2000	2004	2MA1	All	A	EUR	N	-2920,48	3758,2	Attri	1	60
1087482	VR	2000	2005	2MA1	All	A	EUR	N	4,54	0	Attri	1	72
1087482	VR	2000	2005	2MA1	All	A	TRY	N	-26,48	0	Attri	1	72
1087482	VR	2000	2006	2MA1	All	A	TRY	N	0,37	0	Attri	1	84
1087482	VR	2000	2007	2MA1	All	A	TRY	N	0,47	0	Attri	1	96
1087482	VR	2000	2008	2MA1	All	A	TRY	N	-34,04	0	Attri	1	108
1087482	VR	2000	2009	2MA1	All	A	TRY	N	3,35	0	Attri	1	120
1087482	VR	2000	2010	2MA1	All	A	TRY	N	88,2	0	Attri	1	132
1087483	VR	1997	2004	2MA1	All	A	EUR	N	2,32	78,9	Attri	1	96
1087483	VR	1997	2005	2MA1	All	A	EUR	N	0,24	526,93	Attri	1	108
1087483	VR	1997	2005	2MA1	All	A	TRY	N	0,41	0	Attri	1	108
1087483	VR	1997	2006	2MA1	All	A	TRY	N	18,82	275,27	Attri	1	120
1087483	VR	1997	2007	2MA1	All	A	TRY	N	0	397,68	Attri	1	132
1087483	VR	1997	2008	2MA1	All	A	TRY	N	0	415,93	Attri	1	144
1087483	VR	1997	2009	2MA1	All	A	TRY	N	0	415,93	Attri	1	156
1087483	VR	1997	2010	2MA1	All	A	TRY	N	0	508,87	Attri	1	168
1087483	VR	1997	2011	2MA1	All	A	TRY	N	24,6	508,87	Attri	1	180
1087483	VR	1997	2012	2MA1	All	A	TRY	N	0	508,87	Attri	1	192
1087483	VR	1997	2014	2MA1	All	A	TRY	N	-637,28	0	Attri	1	216
1087483	VR	1999	2004	2MA1	All	A	EUR	N	0,57	0	Attri	1	72
1087483	VR	1999	2005	2MA1	All	A	EUR	N	0,44	0	Attri	1	84
1087483	VR	1999	2005	2MA1	All	A	TRY	N	0,23	0	Attri	1	84
1087483	VR	1999	2006	2MA1	All	A	TRY	N	0,45	0	Attri	1	96
1087483	VR	1999	2007	2MA1	All	A	TRY	N	90,11	52,17	Attri	1	108
1087483	VR	1999	2008	2MA1	All	A	TRY	N	4,68	0	Attri	1	120
1087483	VR	2000	2004	2MA1	All	A	EUR	N	1144,16	826,6	Attri	1	60
1087483	VR	2000	2005	2MA1	All	A	EUR	N	17,75	6903,1	Attri	1	72
1087483	VR	2000	2005	2MA1	All	A	TRY	N	0,25	0	Attri	1	72
1087483	VR	2000	2006	2MA1	All	A	TRY	N	8,93	12025,43	Attri	1	84
1087483	VR	2000	2007	2MA1	All	A	TRY	N	0	12574,32	Attri	1	96
1087483	VR	2000	2008	2MA1	All	A	TRY	N	278,37	0	Attri	1	108
1087484	VR	1995	2004	2LAH1	All	A	EUR	N	2,18	0	Attri	1	120
1087484	VR	1995	2005	2LAH1	All	A	TRY	N	0,04	0	Attri	1	132
1087484	VR	1996	2005	2LAH1	All	A	EUR	N	49,15	0	Attri	1	120
1087484	VR	1996	2005	2LAH1	All	A	TRY	N	119,67	0	Attri	1	120
1087484	VR	1997	2004	2LAH1	All	A	EUR	N	1047,69	0	Attri	1	96
1087484	VR	1997	2005	2LAH1	All	A	EUR	N	564,96	5,62	Attri	1	108
1087484	VR	1997	2005	2LAH1	All	A	TRY	N	9,32	0	Attri	1	108
1087484	VR	1997	2006	2LAH1	All	A	TRY	N	1,73	0	Attri	1	120
1087484	VR	1997	2007	2LAH1	All	A	TRY	N	66,32	2,9	Attri	1	132
1087484	VR	1997	2008	2LAH1	All	A	TRY	N	5,14	23,87	Attri	1	144
1087484	VR	1997	2009	2LAH1	All	A	TRY	N	0	23,87	Attri	1	156
1087484	VR	1997	2010	2LAH1	All	A	TRY	N	0	30,09	Attri	1	168
1087484	VR	1997	2011	2LAH1	All	A	TRY	N	59,37	13,64	Attri	1	180
1087484	VR	1997	2012	2LAH1	All	A	TRY	N	0	14,34	Attri	1	192
1087484	VR	1997	2013	2LAH1	All	A	TRY	N	0	4,87	Attri	1	204
1087484	VR	1997	2014	2LAH1	All	A	TRY	N	0	4,87	Attri	1	216
1087484	VR	1997	2015	2LAH1	All	A	TRY	N	0	4,87	Attri	1	228
1087484	VR	1998	2004	2LAH1	All	A	EUR	N	587,3	0	Attri	1	84
1087484	VR	1998	2005	2LAH1	All	A	EUR	N	431,17	17,92	Attri	1	96
1087484	VR	1998	2005	2LAH1	All	A	TRY	N	106,37	0	Attri	1	96
1087484	VR	1998	2006	2LAH1	All	A	TRY	N	196,72	123,97	Attri	1	108
1087484	VR	1998	2007	2LAH1	All	A	TRY	N	1061,8	262,95	Attri	1	120
1087484	VR	1998	2008	2LAH1	All	A	TRY	N	78,94	280,15	Attri	1	132
1087484	VR	1998	2009	2LAH1	All	A	TRY	N	0,06	280,15	Attri	1	144
1087484	VR	1998	2010	2LAH1	All	A	TRY	N	0,26	1261,87	Attri	1	156
1087484	VR	1998	2011	2LAH1	All	A	TRY	N	267	1139,01	Attri	1	168
1087484	VR	1998	2012	2LAH1	All	A	TRY	N	801,4	1152,52	Attri	1	180
1087484	VR	1998	2013	2LAH1	All	A	TRY	N	0	178,19	Attri	1	192
1087484	VR	1998	2014	2LAH1	All	A	TRY	N	0	178,19	Attri	1	204
1087484	VR	1998	2015	2LAH1	All	A	TRY	N	0	178,19	Attri	1	216
1087484	VR	1999	2004	2LAH1	All	A	EUR	N	95,78	29,04	Attri	1	72
1087484	VR	1999	2005	2LAH1	All	A	EUR	N	32,75	2096,89	Attri	1	84
1087484	VR	1999	2006	2LAH1	All	A	TRY	N	504,44	1988,75	Attri	1	96
1087484	VR	1999	2007	2LAH1	All	A	TRY	N	104,51	608,49	Attri	1	108
1087484	VR	1999	2008	2LAH1	All	A	TRY	N	36	934,82	Attri	1	120
1087484	VR	1999	2009	2LAH1	All	A	TRY	N	0	934,82	Attri	1	132
1087484	VR	1999	2010	2LAH1	All	A	TRY	N	112,19	1863,11	Attri	1	144
1091525	VR	1981	2015	3GL	All	A	USD	N	-15,0185	3074,715	Pollution	1	420
1091525	VR	1982	2004	3GL	All	A	USD	N	1069,5083	20141,8273	Pollution	1	276
1091525	VR	1982	2005	3GL	All	A	USD	N	4971,1102	1902,1436	Pollution	1	288
1091525	VR	1982	2006	3GL	All	A	USD	N	690,4401	1902,1436	Pollution	1	300
1091525	VR	1982	2007	3GL	All	A	USD	N	51,5599	21863,989	Pollution	1	312
1091525	VR	1982	2008	3GL	All	A	USD	N	3917,9245	26372,3537	Pollution	1	324
1091525	VR	1982	2009	3GL	All	A	USD	N	2297,1046	5692,0108	Pollution	1	336
1091525	VR	1982	2010	3GL	All	A	USD	N	29,7353	5692,0108	Pollution	1	348
1091525	VR	1982	2011	3GL	All	A	USD	N	7,462	5692,0108	Pollution	1	360
1091525	VR	1982	2012	3GL	All	A	USD	N	3228,638	2252,9521	Pollution	1	372
1091525	VR	1982	2013	3GL	All	A	USD	N	-7,6461	2457,6566	Pollution	1	384
1091525	VR	1982	2014	3GL	All	A	USD	N	-14,063	6813,6467	Pollution	1	396
1091525	VR	1982	2015	3GL	All	A	USD	N	1702,7612	3708,4012	Pollution	1	408
1091525	VR	1983	2004	3GL	All	A	USD	N	0	11386,9259	Pollution	1	264
1091525	VR	1983	2005	3GL	All	A	USD	N	3703,2373	795,5899	Pollution	1	276
1091525	VR	1983	2006	3GL	All	A	USD	N	690,4401	795,5899	Pollution	1	288
1091525	VR	1983	2007	3GL	All	A	USD	N	0	11539,0912	Pollution	1	300
1091525	VR	1983	2008	3GL	All	A	USD	N	1659,8015	11438,2926	Pollution	1	312
1091525	VR	1983	2009	3GL	All	A	USD	N	662,0495	1704,0569	Pollution	1	324
1091525	VR	1983	2010	3GL	All	A	USD	N	0	1704,0569	Pollution	1	336
1091525	VR	1983	2011	3GL	All	A	USD	N	-1,8361	1704,0569	Pollution	1	348
1091525	VR	1983	2012	3GL	All	A	USD	N	0	1653,162	Pollution	1	360
1091525	VR	1983	2013	3GL	All	A	USD	N	0	1653,162	Pollution	1	372
1091525	VR	1983	2014	3GL	All	A	USD	N	982,4451	3070,5745	Pollution	1	384
1091525	VR	1983	2015	3GL	All	A	USD	N	3901,4304	762,8964	Pollution	1	396
1091525	VR	1984	2004	3GL	All	A	USD	N	0	14082,4691	Pollution	1	252
1091525	VR	1984	2005	3GL	All	A	USD	N	0	17,6505	Pollution	1	264
1091525	VR	1984	2006	3GL	All	A	USD	N	1538,8254	17,6505	Pollution	1	276
1091525	VR	1984	2007	3GL	All	A	USD	N	14,1736	12275,5213	Pollution	1	288
1091525	VR	1984	2008	3GL	All	A	USD	N	4,4401	12275,5213	Pollution	1	300
1091525	VR	1984	2009	3GL	All	A	USD	N	491,9817	3857,6811	Pollution	1	312
1091525	VR	1984	2010	3GL	All	A	USD	N	1678,3235	3857,6811	Pollution	1	324
1091525	VR	1984	2011	3GL	All	A	USD	N	-0,2793	3857,6811	Pollution	1	336
1091525	VR	1984	2012	3GL	All	A	USD	N	1677,4352	1955,3695	Pollution	1	348
1091525	VR	1984	2013	3GL	All	A	USD	N	0	1955,3695	Pollution	1	360
1091525	VR	1984	2014	3GL	All	A	USD	N	0	1880,0278	Pollution	1	372
1091525	VR	1984	2015	3GL	All	A	USD	N	1659,6902	223,5219	Pollution	1	384
1091525	VR	1985	2004	3GL	All	A	USD	N	0	2624,4218	Pollution	1	240
1091525	VR	1985	2007	3GL	All	A	USD	N	0	2624,4218	Pollution	1	276
1091525	VR	1985	2008	3GL	All	A	USD	N	2065,6244	2624,4218	Pollution	1	288
1091566	VR	1980	2014	2M2	All	A	USD	N	1534,8938	8102,5648	Pollution	1	420
1091566	VR	1980	2015	2M2	All	A	USD	N	22246,7608	0	Pollution	1	432
1091566	VR	1981	2004	2M2	All	A	USD	N	0	4020,2096	Pollution	1	288
1091566	VR	1981	2005	2M2	All	A	USD	N	0	7799,044	Pollution	1	300
1091566	VR	1981	2006	2M2	All	A	USD	N	0	3143,6823	Pollution	1	312
1091566	VR	1981	2007	2M2	All	A	USD	N	0	3143,6823	Pollution	1	324
1091566	VR	1981	2008	2M2	All	A	USD	N	0	3143,6823	Pollution	1	336
1091566	VR	1981	2009	2M2	All	A	USD	N	0	3143,6823	Pollution	1	348
1091566	VR	1981	2010	2M2	All	A	USD	N	0	3124,9647	Pollution	1	360
1091566	VR	1981	2011	2M2	All	A	USD	N	0	3124,9647	Pollution	1	372
1091566	VR	1981	2012	2M2	All	A	USD	N	0	6153,1272	Pollution	1	384
1091566	VR	1981	2013	2M2	All	A	USD	N	51,2743	10119,637	Pollution	1	396
1091566	VR	1981	2014	2M2	All	A	USD	N	225,7145	11236,0776	Pollution	1	408
1091566	VR	1981	2015	2M2	All	A	USD	N	22427,8241	0	Pollution	1	420
1091703	VR	1979	2004	3GL	All	A	USD	N	0	1181,82	Pollution	1	312
1091703	VR	1979	2015	3GL	All	A	USD	N	133,5865	0	Pollution	1	444
1091703	VR	1981	2004	3GL	All	A	USD	N	0	3664,0355	Pollution	1	288
1091703	VR	1981	2009	3GL	All	A	USD	N	0	378,407	Pollution	1	348
1091703	VR	1981	2010	3GL	All	A	USD	N	0	378,407	Pollution	1	360
1091703	VR	1981	2011	3GL	All	A	USD	N	0	378,407	Pollution	1	372
1091703	VR	1981	2012	3GL	All	A	USD	N	0	378,407	Pollution	1	384
1091703	VR	1981	2013	3GL	All	A	USD	N	0	378,407	Pollution	1	396
1091703	VR	1981	2014	3GL	All	A	USD	N	0	378,407	Pollution	1	408
1091703	VR	1981	2015	3GL	All	A	USD	N	0	378,407	Pollution	1	420
1091703	VR	1982	2004	3GL	All	A	USD	N	0	3736,6425	Pollution	1	276
1091703	VR	1982	2005	3GL	All	A	USD	N	-47,7885	0	Pollution	1	288
1091703	VR	1982	2009	3GL	All	A	USD	N	0	378,407	Pollution	1	336
1091703	VR	1982	2010	3GL	All	A	USD	N	0	378,407	Pollution	1	348
1091703	VR	1982	2011	3GL	All	A	USD	N	0	378,407	Pollution	1	360
1091703	VR	1982	2012	3GL	All	A	USD	N	0	378,407	Pollution	1	372
1091703	VR	1982	2013	3GL	All	A	USD	N	0	378,407	Pollution	1	384
1091703	VR	1982	2014	3GL	All	A	USD	N	0	378,407	Pollution	1	396
1091703	VR	1982	2015	3GL	All	A	USD	N	0	378,407	Pollution	1	408
1091705	VR	1979	2004	3GL	All	A	USD	N	0	424,9695	Pollution	1	312
1091705	VR	1979	2005	3GL	All	A	USD	N	38,573	850,3305	Pollution	1	324
1091705	VR	1979	2006	3GL	All	A	USD	N	0	1513,1385	Pollution	1	336
1091705	VR	1979	2007	3GL	All	A	USD	N	0	1499,1385	Pollution	1	348
1091705	VR	1979	2008	3GL	All	A	USD	N	0	1499,1385	Pollution	1	360
1091705	VR	1979	2009	3GL	All	A	USD	N	0	1428,9595	Pollution	1	372
1091705	VR	1979	2010	3GL	All	A	USD	N	765,7665	1428,9595	Pollution	1	384
1091705	VR	1979	2011	3GL	All	A	USD	N	0	1428,9595	Pollution	1	396
1091705	VR	1979	2012	3GL	All	A	USD	N	0	1430,069	Pollution	1	408
1091705	VR	1979	2013	3GL	All	A	USD	N	0	1430,069	Pollution	1	420
1091705	VR	1979	2014	3GL	All	A	USD	N	19,4235	1430,069	Pollution	1	432
1091705	VR	1979	2015	3GL	All	A	USD	N	1180,4705	4648,249	Pollution	1	444
1091705	VR	1980	2005	3GL	All	A	USD	N	117,968	0	Pollution	1	312
1091705	VR	1980	2006	3GL	All	A	USD	N	487,6265	0	Pollution	1	324
1091705	VR	1980	2007	3GL	All	A	USD	N	35,1685	4,722	Pollution	1	336
1091705	VR	1980	2008	3GL	All	A	USD	N	0	4,722	Pollution	1	348
1091705	VR	1981	2004	3GL	All	A	USD	N	0	31,735	Pollution	1	288
1091705	VR	1981	2005	3GL	All	A	USD	N	1093,5655	616,9965	Pollution	1	300
1091705	VR	1981	2006	3GL	All	A	USD	N	-600,687	669,284	Pollution	1	312
1091705	VR	1981	2007	3GL	All	A	USD	N	0	1369,6735	Pollution	1	324
1091705	VR	1981	2008	3GL	All	A	USD	N	0	1369,6735	Pollution	1	336
1091705	VR	1981	2009	3GL	All	A	USD	N	-90,2775	1475,588	Pollution	1	348
1091705	VR	1981	2010	3GL	All	A	USD	N	0	1475,588	Pollution	1	360
1091705	VR	1981	2011	3GL	All	A	USD	N	0	1475,588	Pollution	1	372
1091705	VR	1981	2012	3GL	All	A	USD	N	0	1475,588	Pollution	1	384
1091705	VR	1981	2013	3GL	All	A	USD	N	0	1475,588	Pollution	1	396
1091705	VR	1981	2014	3GL	All	A	USD	N	0	1475,588	Pollution	1	408
1091705	VR	1981	2015	3GL	All	A	USD	N	0	1475,588	Pollution	1	420
1091705	VR	1982	2004	3GL	All	A	USD	N	0	1555,348	Pollution	1	276
1091705	VR	1982	2005	3GL	All	A	USD	N	1046,906	1094,617	Pollution	1	288
1091705	VR	1982	2006	3GL	All	A	USD	N	0	1122,254	Pollution	1	300
1091705	VR	1982	2007	3GL	All	A	USD	N	-144,643	1756,509	Pollution	1	312
1091705	VR	1982	2008	3GL	All	A	USD	N	0	1756,509	Pollution	1	324
1091705	VR	1982	2009	3GL	All	A	USD	N	-175,328	1890,549	Pollution	1	336
1091705	VR	1982	2010	3GL	All	A	USD	N	-13,4715	1818,5665	Pollution	1	348
1091705	VR	1982	2011	3GL	All	A	USD	N	81,8655	1818,5665	Pollution	1	360
1091705	VR	1982	2012	3GL	All	A	USD	N	101,8085	1716,758	Pollution	1	372
1091705	VR	1982	2013	3GL	All	A	USD	N	0	1716,758	Pollution	1	384
1091705	VR	1982	2014	3GL	All	A	USD	N	16,388	1716,758	Pollution	1	396
1091705	VR	1982	2015	3GL	All	A	USD	N	178,559	182,1515	Pollution	1	408
1092016	VR	1982	2004	2GL2	All	A	USD	N	1242,495	27543,74	Pollution	1	276
1092016	VR	1983	2004	2GL2	All	A	USD	N	28279,25	25014,7	Pollution	1	264
1092038	VR	1981	2005	2GL2	All	A	USD	N	7440,0678	0	Pollution	1	300
1092038	VR	1981	2007	2GL2	All	A	USD	N	-4886,2482	0	Pollution	1	324
1092038	VR	1981	2008	2GL2	All	A	USD	N	274,968	142,8354	Pollution	1	336
1092038	VR	1981	2009	2GL2	All	A	USD	N	257,5296	121,704	Pollution	1	348
1092038	VR	1981	2010	2GL2	All	A	USD	N	249,8994	121,704	Pollution	1	360
1092038	VR	1981	2011	2GL2	All	A	USD	N	156,4536	121,704	Pollution	1	372
1092038	VR	1981	2012	2GL2	All	A	USD	N	355,9434	121,704	Pollution	1	384
1092038	VR	1981	2013	2GL2	All	A	USD	N	514,9758	121,704	Pollution	1	396
1092038	VR	1981	2014	2GL2	All	A	USD	N	0	121,704	Pollution	1	408
1092038	VR	1981	2015	2GL2	All	A	USD	N	254,2512	3119,4948	Pollution	1	420
1092038	VR	1982	2005	2GL2	All	A	USD	N	5358,2598	0	Pollution	1	288
1092038	VR	1982	2007	2GL2	All	A	USD	N	5398,416	10,719	Pollution	1	312
1092038	VR	1982	2008	2GL2	All	A	USD	N	7,5534	254,6208	Pollution	1	324
1092038	VR	1982	2009	2GL2	All	A	USD	N	22,6944	76,6266	Pollution	1	336
1092038	VR	1982	2010	2GL2	All	A	USD	N	0	76,6266	Pollution	1	348
1092038	VR	1982	2011	2GL2	All	A	USD	N	0	76,6266	Pollution	1	360
1092038	VR	1982	2012	2GL2	All	A	USD	N	4,6614	76,6266	Pollution	1	372
1092038	VR	1982	2013	2GL2	All	A	USD	N	0	76,6266	Pollution	1	384
1092038	VR	1982	2014	2GL2	All	A	USD	N	0	76,6266	Pollution	1	396
1092038	VR	1982	2015	2GL2	All	A	USD	N	0	76,6266	Pollution	1	408
1092096	VR	1979	2004	2MA1	All	A	GBP	N	1,402	0	Pollution	1	312
1092096	VR	1979	2004	2MA1	All	A	USD	N	4,4136	0	Pollution	1	312
1092096	VR	1979	2005	2MA1	All	A	CAD	N	0,0146	0	Pollution	1	324
1092096	VR	1979	2005	2MA1	All	A	GBP	N	13,7836	0	Pollution	1	324
1092096	VR	1979	2005	2MA1	All	A	USD	N	111,4596	0	Pollution	1	324
1092096	VR	1979	2006	2MA1	All	A	GBP	N	0,8082	0	Pollution	1	336
1092096	VR	1979	2006	2MA1	All	A	USD	N	7,647	0	Pollution	1	336
1092096	VR	1979	2007	2MA1	All	A	CAD	N	0	0,0448	Pollution	1	348
1092096	VR	1979	2007	2MA1	All	A	GBP	N	0	66,8906	Pollution	1	348
1092096	VR	1979	2007	2MA1	All	A	USD	N	46,6682	527,2802	Pollution	1	348
1092096	VR	1979	2008	2MA1	All	A	CAD	N	0	0,0448	Pollution	1	360
1092096	VR	1979	2008	2MA1	All	A	GBP	N	0	68,6372	Pollution	1	360
1092096	VR	1979	2008	2MA1	All	A	USD	N	7,1194	546,8686	Pollution	1	360
1092096	VR	1979	2009	2MA1	All	A	CAD	N	0,1254	0,0448	Pollution	1	372
1092096	VR	1979	2009	2MA1	All	A	GBP	N	0,6972	66,7548	Pollution	1	372
1092096	VR	1979	2009	2MA1	All	A	USD	N	28,0232	539,9418	Pollution	1	372
1092096	VR	1979	2010	2MA1	All	A	CAD	N	0	0,0448	Pollution	1	384
1092096	VR	1979	2010	2MA1	All	A	GBP	N	0,0304	66,7548	Pollution	1	384
1092096	VR	1979	2010	2MA1	All	A	USD	N	16,298	539,9418	Pollution	1	384
1092096	VR	1979	2011	2MA1	All	A	CAD	N	0	0,0338	Pollution	1	396
1092096	VR	1979	2011	2MA1	All	A	GBP	N	0	59,9412	Pollution	1	396
1092096	VR	1979	2011	2MA1	All	A	USD	N	45,3516	474,0986	Pollution	1	396
1092096	VR	1979	2012	2MA1	All	A	CAD	N	0	0,0338	Pollution	1	408
1092096	VR	1979	2012	2MA1	All	A	GBP	N	0,0228	55,9122	Pollution	1	408
1092096	VR	1979	2012	2MA1	All	A	USD	N	141,6786	363,1914	Pollution	1	408
1092096	VR	1979	2013	2MA1	All	A	CAD	N	0	0,0338	Pollution	1	420
1092096	VR	1979	2013	2MA1	All	A	GBP	N	0	55,9122	Pollution	1	420
1092096	VR	1979	2013	2MA1	All	A	USD	N	0	363,1914	Pollution	1	420
1092096	VR	1979	2014	2MA1	All	A	CAD	N	0	0,0338	Pollution	1	432
1092096	VR	1979	2014	2MA1	All	A	GBP	N	-0,2266	55,9122	Pollution	1	432
1092096	VR	1979	2014	2MA1	All	A	USD	N	61,562	363,1914	Pollution	1	432
1092096	VR	1979	2015	2MA1	All	A	USD	N	0,5892	0	Pollution	1	444
1092096	VR	1980	2004	2MA1	All	A	GBP	N	0,1676	0	Pollution	1	300
1092096	VR	1980	2004	2MA1	All	A	USD	N	17,447	0	Pollution	1	300
1092096	VR	1980	2005	2MA1	All	A	GBP	N	1,8916	0	Pollution	1	312
1092096	VR	1980	2005	2MA1	All	A	USD	N	99,4474	0	Pollution	1	312
1092096	VR	1980	2006	2MA1	All	A	GBP	N	0,489	0	Pollution	1	324
1092096	VR	1980	2006	2MA1	All	A	USD	N	48,6098	0	Pollution	1	324
1092096	VR	1980	2007	2MA1	All	A	CAD	N	0	26,5848	Pollution	1	336
1092096	VR	1980	2007	2MA1	All	A	GBP	N	0,3566	71,8722	Pollution	1	336
1092096	VR	1980	2007	2MA1	All	A	USD	N	142,0602	1047,2438	Pollution	1	336
1092096	VR	1980	2008	2MA1	All	A	CAD	N	2,5528	30,5988	Pollution	1	348
1092096	VR	1980	2008	2MA1	All	A	GBP	N	17,0382	70,757	Pollution	1	348
1092096	VR	1980	2008	2MA1	All	A	USD	N	75,402	965,6424	Pollution	1	348
1092096	VR	1980	2009	2MA1	All	A	CAD	N	0	30,5988	Pollution	1	360
1092096	VR	1980	2009	2MA1	All	A	GBP	N	-0,0182	71,701	Pollution	1	360
1092096	VR	1980	2009	2MA1	All	A	USD	N	162,2578	952,8704	Pollution	1	360
1092096	VR	1980	2010	2MA1	All	A	CAD	N	0	30,5988	Pollution	1	372
1092096	VR	1980	2010	2MA1	All	A	GBP	N	-0,011	71,701	Pollution	1	372
1092096	VR	1980	2010	2MA1	All	A	USD	N	362,3526	952,8704	Pollution	1	372
1092096	VR	1980	2011	2MA1	All	A	GBP	N	0	55,125	Pollution	1	384
1092096	VR	1980	2011	2MA1	All	A	USD	N	59,76	414,2622	Pollution	1	384
1092096	VR	1980	2012	2MA1	All	A	GBP	N	0	51,8314	Pollution	1	396
1092096	VR	1980	2012	2MA1	All	A	USD	N	172,5988	436,2326	Pollution	1	396
1092096	VR	1980	2013	2MA1	All	A	GBP	N	-0,2108	51,8314	Pollution	1	408
1092096	VR	1980	2013	2MA1	All	A	USD	N	285,4798	436,2326	Pollution	1	408
1092096	VR	1980	2014	2MA1	All	A	GBP	N	0	51,8314	Pollution	1	420
1092096	VR	1980	2014	2MA1	All	A	USD	N	63,7512	436,2326	Pollution	1	420
1092096	VR	1980	2015	2MA1	All	A	USD	N	60,6298	0	Pollution	1	432
1092096	VR	1981	2004	2MA1	All	A	GBP	N	0,1374	0	Pollution	1	288
1092096	VR	1981	2004	2MA1	All	A	USD	N	98,0802	0	Pollution	1	288
1092096	VR	1981	2005	2MA1	All	A	GBP	N	3,3218	0	Pollution	1	300
1092096	VR	1981	2005	2MA1	All	A	USD	N	142,477	0	Pollution	1	300
1092096	VR	1981	2006	2MA1	All	A	CAD	N	0,1614	0	Pollution	1	312
1092096	VR	1981	2006	2MA1	All	A	GBP	N	0,3482	0	Pollution	1	312
1092096	VR	1981	2006	2MA1	All	A	USD	N	106,7916	0	Pollution	1	312
1092096	VR	1981	2007	2MA1	All	A	CAD	N	0	79,772	Pollution	1	324
1092096	VR	1981	2007	2MA1	All	A	GBP	N	0,008	34,5938	Pollution	1	324
1092096	VR	1981	2007	2MA1	All	A	USD	N	309,872	2367,9872	Pollution	1	324
1092096	VR	1981	2008	2MA1	All	A	CAD	N	0,786	139,0436	Pollution	1	336
1092096	VR	1981	2008	2MA1	All	A	GBP	N	4,5768	32,1258	Pollution	1	336
1092096	VR	1981	2008	2MA1	All	A	USD	N	25,4526	2216,9912	Pollution	1	336
1092096	VR	1981	2009	2MA1	All	A	CAD	N	3,212	109,746	Pollution	1	348
1092096	VR	1981	2009	2MA1	All	A	GBP	N	15,0766	15,0766	Pollution	1	348
1092096	VR	1981	2009	2MA1	All	A	USD	N	388,826	152,5908	Pollution	1	348
1092096	VR	1981	2010	2MA1	All	A	CAD	N	0	109,746	Pollution	1	360
1092096	VR	1981	2010	2MA1	All	A	GBP	N	0,3022	15,0766	Pollution	1	360
1092096	VR	1981	2010	2MA1	All	A	USD	N	383,5212	2152,2894	Pollution	1	360
1092096	VR	1981	2011	2MA1	All	A	CAD	N	0	0,6096	Pollution	1	372
1092096	VR	1981	2011	2MA1	All	A	GBP	N	0	20,0434	Pollution	1	372
1092096	VR	1981	2011	2MA1	All	A	USD	N	362,0502	1574,2418	Pollution	1	372
1092096	VR	1981	2012	2MA1	All	A	CAD	N	0	0,6096	Pollution	1	384
1092096	VR	1981	2012	2MA1	All	A	GBP	N	0	12,374	Pollution	1	384
1092096	VR	1981	2012	2MA1	All	A	USD	N	523,967	1370,0918	Pollution	1	384
1092096	VR	1981	2013	2MA1	All	A	CAD	N	0,6016	0,6096	Pollution	1	396
1092096	VR	1981	2013	2MA1	All	A	GBP	N	2,7864	12,374	Pollution	1	396
1092096	VR	1981	2013	2MA1	All	A	USD	N	337,577	1370,0918	Pollution	1	396
1092096	VR	1981	2014	2MA1	All	A	CAD	N	0	0,6096	Pollution	1	408
1092096	VR	1981	2014	2MA1	All	A	GBP	N	0	12,374	Pollution	1	408
1092096	VR	1981	2014	2MA1	All	A	USD	N	229,3586	1370,0918	Pollution	1	408
1092096	VR	1981	2015	2MA1	All	A	CAD	N	0	0,6054	Pollution	1	420
1092096	VR	1981	2015	2MA1	All	A	GBP	N	0	18,8822	Pollution	1	420
1092096	VR	1981	2015	2MA1	All	A	USD	N	273,8884	0	Pollution	1	420
1092096	VR	1982	2004	2MA1	All	A	GBP	N	-13,3628	0	Pollution	1	276
1092096	VR	1982	2004	2MA1	All	A	USD	N	361,7156	0	Pollution	1	276
1092096	VR	1982	2005	2MA1	All	A	GBP	N	29,252	0	Pollution	1	288
1092096	VR	1982	2005	2MA1	All	A	USD	N	145,1982	0	Pollution	1	288
1092096	VR	1982	2006	2MA1	All	A	CAD	N	0,0084	0	Pollution	1	300
1092096	VR	1982	2006	2MA1	All	A	GBP	N	0,3516	0	Pollution	1	300
1092096	VR	1982	2006	2MA1	All	A	USD	N	205,372	0	Pollution	1	300
1092096	VR	1982	2007	2MA1	All	A	CAD	N	0	0,6084	Pollution	1	312
1092096	VR	1982	2007	2MA1	All	A	GBP	N	14,9056	276,8014	Pollution	1	312
1092096	VR	1982	2007	2MA1	All	A	USD	N	537,3666	4154,4832	Pollution	1	312
1092096	VR	1982	2008	2MA1	All	A	CAD	N	0,0942	0,6084	Pollution	1	324
1092096	VR	1982	2008	2MA1	All	A	GBP	N	1,4006	255,7164	Pollution	1	324
